"subject"	"activity"	"domain"	"sensed"	"direction"	"mean_std"
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	0.126828014557447
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.340122023191489
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.274844110531915
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.320789230008511
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	-0.415739144893617
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	-0.279418388042553
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.343187875404255
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.243940592553192
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.469396701106383
"2"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.218266318606383
"2"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	0.215586334889362
"2"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	-0.940361759574468
"2"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.940068525531915
"2"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.931438313191489
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.0214787881723404
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	0.0161046198595745
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	0.171973972957447
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.162032894287234
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	0.227480732542553
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	0.0499590624829787
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	0.0808333491276596
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.408227423191489
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.372576755361702
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.379436674361702
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.458732747446809
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.422987665106383
"2"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.343698985425532
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.205977045295833
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	-0.304376406458333
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	0.108027279889583
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.112121021220833
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.21738939458125
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.276121886479167
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.185648954220833
"2"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.5737463525
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.377532167604167
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	-0.439253058958333
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.466298336666667
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	-0.163995791679167
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.597291719166667
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.464854363125
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.645491337708333
"2"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.467595961041667
"2"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.205977045295833
"2"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	-0.934407739791667
"2"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.92376745375
"2"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.878004056875
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.36672824375
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.320582414375
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	0.0848802791083333
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.09454497643125
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.2604238389625
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.365415441458333
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.243554146666667
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.625090981458333
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.438620401875
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.476358845625
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.459758488958333
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.218072471479167
"2"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.621820202916667
"3"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.964218176451613
"3"	"LAYING"	"time"	"BodyAcc"	"X"	-0.982776639193548
"3"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.962057544516129
"3"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.96369103483871
"3"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.976121297903226
"3"	"LAYING"	"time"	"BodyAccJerk"	"X"	-0.98087931483871
"3"	"LAYING"	"time"	"BodyAccJerk"	"Y"	-0.968710724677419
"3"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.982093162903226
"3"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.954275110967742
"3"	"LAYING"	"time"	"BodyGyro"	"X"	-0.974545752096774
"3"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.977272653709677
"3"	"LAYING"	"time"	"BodyGyro"	"Z"	-0.963505609032258
"3"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.983139255645161
"3"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.980328645
"3"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.986762741935484
"3"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.983338279516129
"3"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.964218176451613
"3"	"LAYING"	"time"	"GravityAcc"	"X"	-0.982512193064516
"3"	"LAYING"	"time"	"GravityAcc"	"Y"	-0.981202749677419
"3"	"LAYING"	"time"	"GravityAcc"	"Z"	-0.964807543870968
"3"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.968350217419355
"3"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.983691129032258
"3"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.964094604193548
"3"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.96327908016129
"3"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.975305377903226
"3"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.983122615967742
"3"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.971044012741936
"3"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.983711904677419
"3"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.955441855806452
"3"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.975986433709677
"3"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.977032495483871
"3"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.967256854193548
"3"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.982568158064516
"3"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.8703017
"3"	"SITTING"	"time"	"BodyAcc"	"X"	-0.971010120961538
"3"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.856617812115385
"3"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.875110175384615
"3"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.966550084230769
"3"	"SITTING"	"time"	"BodyAccJerk"	"X"	-0.974467390384615
"3"	"SITTING"	"time"	"BodyAccJerk"	"Y"	-0.953631390961538
"3"	"SITTING"	"time"	"BodyAccJerk"	"Z"	-0.974661565961538
"3"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.925518103807692
"3"	"SITTING"	"time"	"BodyGyro"	"X"	-0.965434768461538
"3"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.944854571346154
"3"	"SITTING"	"time"	"BodyGyro"	"Z"	-0.926413710384615
"3"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.976772675961538
"3"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.972546905961538
"3"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.978635908653846
"3"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.973751670576923
"3"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.8703017
"3"	"SITTING"	"time"	"GravityAcc"	"X"	-0.957324457884615
"3"	"SITTING"	"time"	"GravityAcc"	"Y"	-0.903923008269231
"3"	"SITTING"	"time"	"GravityAcc"	"Z"	-0.897736318269231
"3"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.874626592115385
"3"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.971605878461538
"3"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.8496556575
"3"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.864322464038462
"3"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.966568852884615
"3"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.976283534807692
"3"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.956461756730769
"3"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.9771595725
"3"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.925449629
"3"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.968013062884615
"3"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.939609988461538
"3"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.930633150769231
"3"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.976689802692308
"3"	"STANDING"	"time"	"BodyAcc"	"Mag"	-0.915143303606557
"3"	"STANDING"	"time"	"BodyAcc"	"X"	-0.96674254295082
"3"	"STANDING"	"time"	"BodyAcc"	"Y"	-0.893449307213115
"3"	"STANDING"	"time"	"BodyAcc"	"Z"	-0.911419015081967
"3"	"STANDING"	"time"	"BodyAccJerk"	"Mag"	-0.948770043278689
"3"	"STANDING"	"time"	"BodyAccJerk"	"X"	-0.957086489344262
"3"	"STANDING"	"time"	"BodyAccJerk"	"Y"	-0.941686785737705
"3"	"STANDING"	"time"	"BodyAccJerk"	"Z"	-0.973059634918033
"3"	"STANDING"	"time"	"BodyGyro"	"Mag"	-0.88212522147541
"3"	"STANDING"	"time"	"BodyGyro"	"X"	-0.900462227540984
"3"	"STANDING"	"time"	"BodyGyro"	"Y"	-0.927788618196721
"3"	"STANDING"	"time"	"BodyGyro"	"Z"	-0.91236408147541
"3"	"STANDING"	"time"	"BodyGyroJerk"	"Mag"	-0.957679766885246
"3"	"STANDING"	"time"	"BodyGyroJerk"	"X"	-0.940937642459016
"3"	"STANDING"	"time"	"BodyGyroJerk"	"Y"	-0.968433747868853
"3"	"STANDING"	"time"	"BodyGyroJerk"	"Z"	-0.958293011803279
"3"	"STANDING"	"time"	"GravityAcc"	"Mag"	-0.915143303606557
"3"	"STANDING"	"time"	"GravityAcc"	"X"	-0.982020428032787
"3"	"STANDING"	"time"	"GravityAcc"	"Y"	-0.957425321803279
"3"	"STANDING"	"time"	"GravityAcc"	"Z"	-0.928161577377049
"3"	"STANDING"	"freq"	"BodyAcc"	"Mag"	-0.921836076557377
"3"	"STANDING"	"freq"	"BodyAcc"	"X"	-0.969931287377049
"3"	"STANDING"	"freq"	"BodyAcc"	"Y"	-0.89243434852459
"3"	"STANDING"	"freq"	"BodyAcc"	"Z"	-0.904801254590164
"3"	"STANDING"	"freq"	"BodyAccJerk"	"Mag"	-0.94820681442623
"3"	"STANDING"	"freq"	"BodyAccJerk"	"X"	-0.960570921803279
"3"	"STANDING"	"freq"	"BodyAccJerk"	"Y"	-0.943948547213115
"3"	"STANDING"	"freq"	"BodyAccJerk"	"Z"	-0.975595949508197
"3"	"STANDING"	"freq"	"BodyGyro"	"Mag"	-0.883439718032787
"3"	"STANDING"	"freq"	"BodyGyro"	"X"	-0.901985672459016
"3"	"STANDING"	"freq"	"BodyGyro"	"Y"	-0.923125941147541
"3"	"STANDING"	"freq"	"BodyGyro"	"Z"	-0.919743846065574
"3"	"STANDING"	"freq"	"BodyGyroJerk"	"Mag"	-0.957121510491803
"3"	"WALKING"	"time"	"BodyAcc"	"Mag"	-0.328428936551724
"3"	"WALKING"	"time"	"BodyAcc"	"X"	-0.360356726034483
"3"	"WALKING"	"time"	"BodyAcc"	"Y"	-0.0699140652103448
"3"	"WALKING"	"time"	"BodyAcc"	"Z"	-0.387411994310345
"3"	"WALKING"	"time"	"BodyAccJerk"	"Mag"	-0.139916355325862
"3"	"WALKING"	"time"	"BodyAccJerk"	"X"	-0.26867964387931
"3"	"WALKING"	"time"	"BodyAccJerk"	"Y"	-0.0449619594258621
"3"	"WALKING"	"time"	"BodyAccJerk"	"Z"	-0.52948611637931
"3"	"WALKING"	"time"	"BodyGyro"	"Mag"	-0.561510683275862
"3"	"WALKING"	"time"	"BodyGyro"	"X"	-0.571869560172414
"3"	"WALKING"	"time"	"BodyGyro"	"Y"	-0.563793260172414
"3"	"WALKING"	"time"	"BodyGyro"	"Z"	-0.476696411551724
"3"	"WALKING"	"time"	"BodyGyroJerk"	"Mag"	-0.567371560862069
"3"	"WALKING"	"time"	"BodyGyroJerk"	"X"	-0.385922986034483
"3"	"WALKING"	"time"	"BodyGyroJerk"	"Y"	-0.639087984137931
"3"	"WALKING"	"time"	"BodyGyroJerk"	"Z"	-0.536664080344828
"3"	"WALKING"	"time"	"GravityAcc"	"Mag"	-0.328428936551724
"3"	"WALKING"	"time"	"GravityAcc"	"X"	-0.97777159137931
"3"	"WALKING"	"time"	"GravityAcc"	"Y"	-0.962355639482759
"3"	"WALKING"	"time"	"GravityAcc"	"Z"	-0.952091795
"3"	"WALKING"	"freq"	"BodyAcc"	"Mag"	-0.456373080862069
"3"	"WALKING"	"freq"	"BodyAcc"	"X"	-0.379276781206897
"3"	"WALKING"	"freq"	"BodyAcc"	"Y"	-0.124030832001724
"3"	"WALKING"	"freq"	"BodyAcc"	"Z"	-0.422998473965517
"3"	"WALKING"	"freq"	"BodyAccJerk"	"Mag"	-0.0898519904044828
"3"	"WALKING"	"freq"	"BodyAccJerk"	"X"	-0.296596633103448
"3"	"WALKING"	"freq"	"BodyAccJerk"	"Y"	-0.00561498755362069
"3"	"WALKING"	"freq"	"BodyAccJerk"	"Z"	-0.543529108103448
"3"	"WALKING"	"freq"	"BodyGyro"	"Mag"	-0.632643292931034
"3"	"WALKING"	"freq"	"BodyGyro"	"X"	-0.615121369827586
"3"	"WALKING"	"freq"	"BodyGyro"	"Y"	-0.568888673448276
"3"	"WALKING"	"freq"	"BodyGyro"	"Z"	-0.545896388103448
"3"	"WALKING"	"freq"	"BodyGyroJerk"	"Mag"	-0.549087007931034
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.0411340078469388
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"X"	-0.0574100475102041
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Y"	-0.0331503723387755
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAcc"	"Z"	-0.362240245489796
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.0926324494530612
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.0858010042244898
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.111439194979592
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.571735243061224
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.245794699346939
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"X"	-0.261653414014286
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Y"	-0.546740387959184
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyro"	"Z"	-0.44230776755102
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.583919211020408
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.285683162346939
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.680947338163265
"3"	"WALKING_DOWNSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.374605412306122
"3"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.0411340078469388
"3"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"X"	-0.950061129591837
"3"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Y"	-0.946094637755102
"3"	"WALKING_DOWNSTAIRS"	"time"	"GravityAcc"	"Z"	-0.899943947755102
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.233849422120408
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"X"	-0.0654417192653061
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.109722354322449
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.389723034061224
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.159102288018367
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.165442898685714
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.14772824006198
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.613525074285714
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.322440827020408
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"X"	-0.30863033105102
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.553094540204082
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.548164313265306
"3"	"WALKING_DOWNSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.624910820612245
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Mag"	-0.333597432542373
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"X"	-0.313123437627119
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Y"	0.0116280813372881
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAcc"	"Z"	-0.369754604067797
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Mag"	-0.439020591694915
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"X"	-0.458364616949153
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Y"	-0.251680364540678
"3"	"WALKING_UPSTAIRS"	"time"	"BodyAccJerk"	"Z"	-0.708551711864407
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Mag"	-0.408886653186441
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"X"	-0.456039262525424
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Y"	-0.582742845932203
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyro"	"Z"	-0.492327305084746
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Mag"	-0.718028040338983
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"X"	-0.507270757966102
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Y"	-0.775774143389831
"3"	"WALKING_UPSTAIRS"	"time"	"BodyGyroJerk"	"Z"	-0.573433947627119
"3"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Mag"	-0.333597432542373
"3"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"X"	-0.944040819322034
"3"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Y"	-0.909825953898305
"3"	"WALKING_UPSTAIRS"	"time"	"GravityAcc"	"Z"	-0.909469675084746
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Mag"	-0.447994369152542
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"X"	-0.285333024050847
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Y"	-0.00803987529661017
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAcc"	"Z"	-0.350797226271186
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Mag"	-0.48060920220339
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"X"	-0.486446509661017
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Y"	-0.268191523644068
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyAccJerk"	"Z"	-0.738705863898305
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Mag"	-0.445181802430508
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"X"	-0.484820991355932
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Y"	-0.556045947118644
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyGyro"	"Z"	-0.561097649661017
"3"	"WALKING_UPSTAIRS"	"freq"	"BodyGyroJerk"	"Mag"	-0.740033436271186
"4"	"LAYING"	"time"	"BodyAcc"	"Mag"	-0.931292216611111
"4"	"LAYING"	"time"	"BodyAcc"	"X"	-0.954193738888889
"4"	"LAYING"	"time"	"BodyAcc"	"Y"	-0.941714042407407
"4"	"LAYING"	"time"	"BodyAcc"	"Z"	-0.962667314814815
"4"	"LAYING"	"time"	"BodyAccJerk"	"Mag"	-0.960786430740741
"4"	"LAYING"	"time"	"BodyAccJerk"	"X"	-0.978302781111111
"4"	"LAYING"	"time"	"BodyAccJerk"	"Y"	-0.942209488333333
"4"	"LAYING"	"time"	"BodyAccJerk"	"Z"	-0.978511984259259
"4"	"LAYING"	"time"	"BodyGyro"	"Mag"	-0.947031781666667
"4"	"LAYING"	"time"	"BodyGyro"	"X"	-0.973102422222222
"4"	"LAYING"	"time"	"BodyGyro"	"Y"	-0.961109291851852
"4"	"LAYING"	"time"	"BodyGyro"	"Z"	-0.962073755
"4"	"LAYING"	"time"	"BodyGyroJerk"	"Mag"	-0.982698213703704
"4"	"LAYING"	"time"	"BodyGyroJerk"	"X"	-0.975103204259259
"4"	"LAYING"	"time"	"BodyGyroJerk"	"Y"	-0.986855629814815
"4"	"LAYING"	"time"	"BodyGyroJerk"	"Z"	-0.983965359814815
"4"	"LAYING"	"time"	"GravityAcc"	"Mag"	-0.931292216611111
"4"	"LAYING"	"time"	"GravityAcc"	"X"	-0.921199965925926
"4"	"LAYING"	"time"	"GravityAcc"	"Y"	-0.969816635740741
"4"	"LAYING"	"time"	"GravityAcc"	"Z"	-0.976176608888889
"4"	"LAYING"	"freq"	"BodyAcc"	"Mag"	-0.937187975962963
"4"	"LAYING"	"freq"	"BodyAcc"	"X"	-0.952464881481481
"4"	"LAYING"	"freq"	"BodyAcc"	"Y"	-0.946380971111111
"4"	"LAYING"	"freq"	"BodyAcc"	"Z"	-0.962154454259259
"4"	"LAYING"	"freq"	"BodyAccJerk"	"Mag"	-0.958037119259259
"4"	"LAYING"	"freq"	"BodyAccJerk"	"X"	-0.980079292592593
"4"	"LAYING"	"freq"	"BodyAccJerk"	"Y"	-0.944366881666667
"4"	"LAYING"	"freq"	"BodyAccJerk"	"Z"	-0.980261236296296
"4"	"LAYING"	"freq"	"BodyGyro"	"Mag"	-0.947100325185185
"4"	"LAYING"	"freq"	"BodyGyro"	"X"	-0.975094739444444
"4"	"LAYING"	"freq"	"BodyGyro"	"Y"	-0.956182500185185
"4"	"LAYING"	"freq"	"BodyGyro"	"Z"	-0.965807466666667
"4"	"LAYING"	"freq"	"BodyGyroJerk"	"Mag"	-0.982543631666667
"4"	"SITTING"	"time"	"BodyAcc"	"Mag"	-0.9144078448
"4"	"SITTING"	"time"	"BodyAcc"	"X"	-0.980309931
"4"	"SITTING"	"time"	"BodyAcc"	"Y"	-0.89022398108
"4"	"SITTING"	"time"	"BodyAcc"	"Z"	-0.9322030066
"4"	"SITTING"	"time"	"BodyAccJerk"	"Mag"	-0.9625491104
"4"	"SITTING"	"time"	"BodyAccJerk"	"X"	-0.9767421962
"4"	"SITTING"	"time"	"BodyAccJerk"	"Y"	-0.9445961056
"4"	"SITTING"	"time"	"BodyAccJerk"	"Z"	-0.9790387658
"4"	"SITTING"	"time"	"BodyGyro"	"Mag"	-0.928898293
"4"	"SITTING"	"time"	"BodyGyro"	"X"	-0.9701317904
"4"	"SITTING"	"time"	"BodyGyro"	"Y"	-0.9584681204
"4"	"SITTING"	"time"	"BodyGyro"	"Z"	-0.9279722294
"4"	"SITTING"	"time"	"BodyGyroJerk"	"Mag"	-0.9758066902
"4"	"SITTING"	"time"	"BodyGyroJerk"	"X"	-0.9698997312
"4"	"SITTING"	"time"	"BodyGyroJerk"	"Y"	-0.984441358
"4"	"SITTING"	"time"	"BodyGyroJerk"	"Z"	-0.9688048316
"4"	"SITTING"	"time"	"GravityAcc"	"Mag"	-0.9144078448
"4"	"SITTING"	"time"	"GravityAcc"	"X"	-0.9814052948
"4"	"SITTING"	"time"	"GravityAcc"	"Y"	-0.93272710386
"4"	"SITTING"	"time"	"GravityAcc"	"Z"	-0.9509492546
"4"	"SITTING"	"freq"	"BodyAcc"	"Mag"	-0.9198157096
"4"	"SITTING"	"freq"	"BodyAcc"	"X"	-0.9819081892
"4"	"SITTING"	"freq"	"BodyAcc"	"Y"	-0.8894673494
"4"	"SITTING"	"freq"	"BodyAcc"	"Z"	-0.9269993168
"4"	"SITTING"	"freq"	"BodyAccJerk"	"Mag"	-0.9615845194
"4"	"SITTING"	"freq"	"BodyAccJerk"	"X"	-0.9787769122
"4"	"SITTING"	"freq"	"BodyAccJerk"	"Y"	-0.949293158
"4"	"SITTING"	"freq"	"BodyAccJerk"	"Z"	-0.9816994482
"4"	"SITTING"	"freq"	"BodyGyro"	"Mag"	-0.9288505544
"4"	"SITTING"	"freq"	"BodyGyro"	"X"	-0.973333107
"4"	"SITTING"	"freq"	"BodyGyro"	"Y"	-0.954120419
"4"	"SITTING"	"freq"	"BodyGyro"	"Z"	-0.9328683544
"4"	"SITTING"	"freq"	"BodyGyroJerk"	"Mag"	-0.9762617538
